seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr5	134914874	134914896	23	*	X09170	9547	134906371	134914969	8599	-	0	inside	72	CXCL14
chr5	134914958	134914967	10	*	X09171	9547	134906371	134914969	8599	-	0	inside	1	CXCL14
chr5	135417029	135417039	11	*	X09174	100126299	135416187	135416286	100	-	742	upstream	742	VTRNA2-1
chr5	135468560	135468569	10	*	X09175	4090	135468536	135518422	49887	+	0	inside	23	SMAD5
chr5	135529169	135529177	9	*	X09176	389332	135527156	135528851	1696	-	317	upstream	317	SMIM32
chr5	137610226	137610234	9	*	X09179	2676	137588069	137610253	22185	-	0	inside	18	GFRA3
chr5	137911580	137911590	11	*	X09186	3313	137890571	137911318	20748	-	261	upstream	261	HSPA9
chr5	138608283	138608293	11	*	X09200	724102	138609441	138618873	9433	+	1147	upstream	1147	SNHG4
chr5	138608283	138608293	11	*	X09200	9782	138609441	138667366	57926	+	1147	upstream	1147	MATR3
chr5	138608296	138608324	29	*	X09201	724102	138609441	138618873	9433	+	1116	upstream	1116	SNHG4
chr5	138608296	138608324	29	*	X09201	9782	138609441	138667366	57926	+	1116	upstream	1116	MATR3
chr5	138613939	138613952	14	*	X09203	26821	138614469	138614668	200	+	516	upstream	516	SNORA74A
chr5	138725595	138725604	10	*	X09210	51237	138723257	138725605	2349	-	0	inside	0	MZB1
chr5	138940656	138940665	10	*	X09215	7322	138940751	139008018	67268	+	85	upstream	85	UBE2D2
chr5	139174925	139174933	9	*	X09236	84249	139175406	139224048	48643	+	472	upstream	472	PSD2
chr5	139492879	139492887	9	*	X09242	5813	139493708	139499001	5294	+	820	upstream	820	PURA
chr5	139927469	139927479	11	*	X09251	8637	139927251	139929163	1913	+	0	inside	217	EIF4EBP3
chr5	140053268	140053277	10	*	X09253	373863	140050381	140053171	2791	-	96	upstream	96	DND1
chr5	141015634	141015642	9	*	X09262	285613	141016517	141020631	4115	+	874	upstream	874	RELL2
chr5	141016942	141016952	11	*	X09263	8841	141000443	141016423	15981	-	518	upstream	518	HDAC3
chr5	141062674	141062725	52	*	X09266	64411	141032968	141061800	28833	-	873	upstream	873	ARAP3
chr5	141392815	141392831	17	*	X09282	10007	141380234	141392620	12387	-	194	upstream	194	GNPDA1
chr5	148961007	148961018	12	*	X09324	389337	148961135	149014527	53393	+	116	upstream	116	ARHGEF37
chr5	149380580	149380588	9	*	X09363	81789	149372686	149380730	8045	-	0	inside	141	TIGD6
chr5	149494468	149494479	12	*	X09365	1436	149432854	149492935	60082	-	1532	upstream	1532	CSF1R
chr5	149535545	149535553	9	*	X09370	5159	149493402	149535422	42021	-	122	upstream	122	PDGFRB
chr5	149737379	149737387	9	*	X09379	6949	149737202	149779871	42670	+	0	inside	176	TCOF1
chr5	150138705	150138716	12	*	X09402	51164	150088309	150138657	50349	-	47	upstream	47	DCTN4
chr5	150398306	150398314	9	*	X09405	2878	150399999	150408554	8556	+	1684	upstream	1684	GPX3
chr5	154393248	154393256	9	*	X09442	285643	154393260	154397685	4426	+	3	upstream	3	KIF4B
chr5	154393259	154393267	9	*	X09443	285643	154393260	154397685	4426	+	0	overlapStart	0	KIF4B
chr5	158636802	158636810	9	*	X09454	153830	158584417	158637061	52645	-	0	inside	250	RNF145
chr5	162886939	162886947	9	*	X09468	3161	162887517	162918953	31437	+	569	upstream	569	HMMR
chr5	162886939	162886947	9	*	X09468	134492	162880586	162887143	6558	-	0	inside	195	NUDCD2
chr5	162887100	162887109	10	*	X09469	3161	162887517	162918953	31437	+	407	upstream	407	HMMR
chr5	162887100	162887109	10	*	X09469	134492	162880586	162887143	6558	-	0	inside	33	NUDCD2
chr5	162887189	162887197	9	*	X09470	3161	162887517	162918953	31437	+	319	upstream	319	HMMR
chr5	162887189	162887197	9	*	X09470	134492	162880586	162887143	6558	-	45	upstream	45	NUDCD2
chr5	169758252	169758289	38	*	X09488	257358	169758435	169762104	3670	+	145	upstream	145	LINC01366
chr5	170813593	170813603	11	*	X09489	4869	170814708	170837888	23181	+	1104	upstream	1104	NPM1
chr5	171615794	171615802	9	*	X09511	6793	171469074	171615346	146273	-	447	upstream	447	STK10
chr5	174178709	174178717	9	*	X09550	100616202	174178737	174178790	54	+	19	upstream	19	MIR4634
chr5	175084924	175084934	11	*	X09551	3274	175085040	175113245	28206	+	105	upstream	105	HRH2
chr5	175085056	175085065	10	*	X09552	3274	175085040	175113245	28206	+	0	inside	15	HRH2
chr5	175223654	175223667	14	*	X09553	10814	175223610	175311023	87414	+	0	inside	43	CPLX2
chr5	175626563	175626571	9	*	X09556	643201	175570088	175626298	56211	-	264	upstream	264	LOC643201
chr5	175788995	175789003	9	*	X09557	57179	175773066	175788809	15744	-	185	upstream	185	KIAA1191
chr5	175969036	175969044	9	*	X09558	54825	175969512	176022769	53258	+	467	upstream	467	CDHR2
chr5	175969371	175969382	12	*	X09559	54825	175969512	176022769	53258	+	129	upstream	129	CDHR2
chr5	176057027	176057039	13	*	X09568	253314	176057683	176073642	15960	+	643	upstream	643	EIF4E1B
chr5	176057027	176057039	13	*	X09568	100422962	176056440	176056501	62	-	525	upstream	525	MIR4281
chr5	176057980	176057990	11	*	X09569	253314	176057683	176073642	15960	+	0	inside	296	EIF4E1B
chr5	176057980	176057990	11	*	X09569	100422962	176056440	176056501	62	-	1478	upstream	1478	MIR4281
chr5	176057980	176057990	11	*	X09569	6620	176047210	176057557	10348	-	422	upstream	422	SNCB
chr5	176434209	176434219	11	*	X09591	51720	176332006	176433795	101790	-	413	upstream	413	UIMC1
chr5	176559382	176559393	12	*	X09600	64324	176560080	176727214	167135	+	686	upstream	686	NSD1
chr5	176779816	176779858	43	*	X09607	10960	176758563	176778885	20323	-	930	upstream	930	LMAN2
chr5	176784335	176784345	11	*	X09608	10636	176784844	176799599	14756	+	498	upstream	498	RGS14
chr5	176784546	176784559	14	*	X09609	10636	176784844	176799599	14756	+	284	upstream	284	RGS14
chr5	176784747	176784760	14	*	X09610	10636	176784844	176799599	14756	+	83	upstream	83	RGS14
chr5	176784763	176784789	27	*	X09611	10636	176784844	176799599	14756	+	54	upstream	54	RGS14
chr5	176872010	176872018	9	*	X09618	80758	176873796	176883287	9492	+	1777	upstream	1777	PRR7
chr5	176873418	176873428	11	*	X09619	80758	176873796	176883287	9492	+	367	upstream	367	PRR7
chr5	176873485	176873494	10	*	X09620	80758	176873796	176883287	9492	+	301	upstream	301	PRR7
chr5	176873751	176873764	14	*	X09621	80758	176873796	176883287	9492	+	31	upstream	31	PRR7
chr5	176873794	176873803	10	*	X09622	80758	176873796	176883287	9492	+	0	overlapStart	0	PRR7
chr5	176937986	176937995	10	*	X09631	79930	176928906	176937427	8522	-	558	upstream	558	DOK3
chr5	177018662	177018671	10	*	X09632	54732	177019213	177023099	3887	+	541	upstream	541	TMED9
chr5	177018674	177018686	13	*	X09633	54732	177019213	177023099	3887	+	526	upstream	526	TMED9
chr5	179051623	179051631	9	*	X09656	3187	179041179	179051670	10492	-	0	inside	38	HNRNPH1
chr5	179109944	179109952	9	*	X09659	646019	179105559	179107975	2417	-	1968	upstream	1968	CBY3
chr5	179157962	179157973	12	*	X09661	9794	179159851	179223512	63662	+	1877	upstream	1877	MAML1
chr5	179285827	179285835	9	*	X09667	51149	179263634	179285840	22207	-	0	inside	4	MRNIP
chr5	179285866	179285875	10	*	X09668	51149	179263634	179285840	22207	-	25	upstream	25	MRNIP
chr5	179287207	179287226	20	*	X09669	51149	179263634	179285840	22207	-	1366	upstream	1366	MRNIP
chr5	179335206	179335214	9	*	X09670	23061	179289071	179334856	45786	-	349	upstream	349	TBC1D9B
chr5	179499920	179499943	24	*	X09673	55819	179382474	179499109	116636	-	810	upstream	810	RNF130
chr5	180258782	180258790	9	*	X09724	100859930	180256954	180258618	1665	-	163	upstream	163	HEIH
chr5	180290223	180290232	10	*	X09725	643836	180274611	180288286	13676	-	1936	upstream	1936	ZFP62
chr5	180632756	180632788	33	*	X09752	81786	180620924	180632177	11254	-	578	upstream	578	TRIM7
chr5	180633209	180633217	9	*	X09753	81786	180620924	180632177	11254	-	1031	upstream	1031	TRIM7
chr6	292061	292070	10	*	X09756	56940	292101	351355	59255	+	30	upstream	30	DUSP22
chr6	2245321	2245329	9	*	X09777	100508120	2245987	2481403	235417	+	657	upstream	657	GMDS-DT
chr6	2245505	2245513	9	*	X09778	100508120	2245987	2481403	235417	+	473	upstream	473	GMDS-DT
chr6	2245645	2245653	9	*	X09779	100508120	2245987	2481403	235417	+	333	upstream	333	GMDS-DT
chr6	2245645	2245653	9	*	X09779	2762	1624035	2245868	621834	-	0	inside	214	GMDS
chr6	2246646	2246654	9	*	X09780	2762	1624035	2245868	621834	-	777	upstream	777	GMDS
chr6	2765802	2765812	11	*	X09782	56897	2765666	2785979	20314	+	0	inside	135	WRNIP1
chr6	3064078	3064086	9	*	X09808	8737	3064122	3115421	51300	+	35	upstream	35	RIPK1
chr6	3158553	3158589	37	*	X09811	7280	3153902	3157783	3882	-	769	upstream	769	TUBB2A
chr6	3229142	3229151	10	*	X09814	347733	3224495	3227968	3474	-	1173	upstream	1173	TUBB2B
chr6	3229230	3229256	27	*	X09815	347733	3224495	3227968	3474	-	1261	upstream	1261	TUBB2B
chr6	3458108	3458116	9	*	X09840	63027	3269207	3456793	187587	-	1314	upstream	1314	SLC22A23
chr6	3458262	3458270	9	*	X09841	63027	3269207	3456793	187587	-	1468	upstream	1468	SLC22A23
chr6	3849325	3849336	12	*	X09848	26240	3849632	3851551	1920	+	295	upstream	295	FAM50B
chr6	5085236	5085244	9	*	X09873	648791	5085720	5087455	1736	+	475	upstream	475	PPP1R3G
chr6	5259845	5259854	10	*	X09875	10667	5261277	5771816	510540	+	1422	upstream	1422	FARS2
chr6	6007800	6007831	32	*	X09881	51299	5998233	6007633	9401	-	166	upstream	166	NRN1
chr6	6007834	6007848	15	*	X09882	51299	5998233	6007633	9401	-	200	upstream	200	NRN1
chr6	6007901	6007913	13	*	X09883	51299	5998233	6007633	9401	-	267	upstream	267	NRN1
chr6	6007936	6007944	9	*	X09884	51299	5998233	6007633	9401	-	302	upstream	302	NRN1
chr6	6009495	6009509	15	*	X09885	51299	5998233	6007633	9401	-	1861	upstream	1861	NRN1
chr6	7590439	7590447	9	*	X09934	154007	7590432	7612200	21769	+	0	inside	6	SNRNP48
chr6	7726807	7726818	12	*	X09936	654	7727011	7881961	154951	+	192	upstream	192	BMP6
chr6	8064388	8064398	11	*	X09938	100526836	7881483	8064647	183165	-	0	inside	248	BLOC1S5-TXNDC5
chr6	8064388	8064398	11	*	X09938	63915	8013800	8064647	50848	-	0	inside	248	BLOC1S5
chr6	8064694	8064703	10	*	X09939	100526836	7881483	8064647	183165	-	46	upstream	46	BLOC1S5-TXNDC5
chr6	8064694	8064703	10	*	X09939	63915	8013800	8064647	50848	-	46	upstream	46	BLOC1S5
chr6	8435785	8435797	13	*	X09940	100506207	8435856	8785678	349823	+	58	upstream	58	LOC100506207
chr6	8435785	8435797	13	*	X09940	51000	8413301	8435794	22494	-	0	overlapStart	0	SLC35B3
chr6	10412599	10412611	13	*	X09949	100130275	10412551	10416402	3852	+	0	inside	47	TFAP2A-AS1
chr6	10696706	10696718	13	*	X09977	347744	10671651	10695030	23380	-	1675	upstream	1675	C6orf52
chr6	10747971	10747980	10	*	X09978	221711	10747995	10974541	226547	+	14	upstream	14	SYCP2L
chr6	10747971	10747980	10	*	X09978	81853	10747995	10852986	104992	+	14	upstream	14	TMEM14B
chr6	11043639	11043666	28	*	X09983	100506409	11043991	11079377	35387	+	324	upstream	324	ELOVL2-AS1
chr6	11043702	11043721	20	*	X09984	100506409	11043991	11079377	35387	+	269	upstream	269	ELOVL2-AS1
chr6	11044590	11044600	11	*	X09985	54898	10980993	11044624	63632	-	0	inside	23	ELOVL2
chr6	11045270	11045278	9	*	X09986	54898	10980993	11044624	63632	-	645	upstream	645	ELOVL2
chr6	11537925	11537944	20	*	X09990	100113407	11538460	11583757	45298	+	515	upstream	515	TMEM170B
chr6	12012939	12012939	1	*	X10003	3096	12012724	12165232	152509	+	0	inside	214	HIVEP1
chr6	13488534	13488544	11	*	X10020	54438	13363587	13487869	124283	-	664	upstream	664	GFOD1
chr6	13488694	13488702	9	*	X10021	54438	13363587	13487869	124283	-	824	upstream	824	GFOD1
chr6	14117668	14117676	9	*	X10033	9308	14117487	14137148	19662	+	0	inside	180	CD83
chr6	15245385	15245395	11	*	X10058	3720	15245734	15522273	276540	+	338	upstream	338	JARID2
chr6	16237373	16237381	9	*	X10094	2766	16238811	16295780	56970	+	1429	upstream	1429	GMPR
chr6	17102475	17102486	12	*	X10105	401236	17102489	17131603	29115	+	2	upstream	2	STMND1
chr6	17707047	17707055	9	*	X10109	9972	17615266	17707065	91800	-	0	inside	9	NUP153
chr6	18155729	18155737	9	*	X10118	221656	18155619	18224084	68466	+	0	inside	109	KDM1B
chr6	18155729	18155737	9	*	X10118	7172	18128545	18155374	26830	-	354	upstream	354	TPMT
chr6	18266614	18266624	11	*	X10119	7913	18224400	18264799	40400	-	1814	upstream	1814	DEK
chr6	20213923	20213937	15	*	X10131	154141	20099916	20212695	112780	-	1227	upstream	1227	MBOAT1
chr6	21664981	21664989	9	*	X10151	401237	21665003	22214734	549732	+	13	upstream	13	CASC15
chr6	24495175	24495186	12	*	X10160	7915	24495197	24537435	42239	+	10	upstream	10	ALDH5A1
chr6	24646070	24646118	49	*	X10162	9856	24544332	24646383	102052	-	0	inside	264	KIAA0319
chr6	24646129	24646138	10	*	X10163	9856	24544332	24646383	102052	-	0	inside	244	KIAA0319
chr6	24646453	24646475	23	*	X10164	9856	24544332	24646383	102052	-	69	upstream	69	KIAA0319
chr6	25278978	25278989	12	*	X10169	55604	25279306	25620758	341453	+	316	upstream	316	CARMIL1
chr6	26382356	26382367	12	*	X10184	10385	26383324	26395100	11777	+	956	upstream	956	BTN2A2
chr6	26420957	26420969	13	*	X10186	54718	26422317	26431928	9612	+	1347	upstream	1347	BTN2A3P
chr6	26457446	26457454	9	*	X10188	11120	26458153	26476849	18697	+	698	upstream	698	BTN2A1
chr6	26596486	26596494	9	*	X10193	29777	26597171	26600277	3107	+	676	upstream	676	ABT1
chr6	28192637	28192645	9	*	X10213	7746	28193029	28201264	8236	+	383	upstream	383	ZSCAN9
chr6	28324938	28324949	12	*	X10217	64288	28292515	28324048	31534	-	889	upstream	889	ZSCAN31
chr6	28369336	28369345	10	*	X10218	9753	28346598	28367544	20947	-	1791	upstream	1791	ZSCAN12
chr6	34360211	34360224	14	*	X10366	11165	34254973	34360457	105485	-	0	inside	232	NUDT3
chr6	34360916	34360924	9	*	X10367	11165	34254973	34360457	105485	-	458	upstream	458	NUDT3
chr6	34361070	34361092	23	*	X10368	11165	34254973	34360457	105485	-	612	upstream	612	NUDT3
chr6	34393989	34393998	10	*	X10369	100529239	34254973	34393902	138930	-	86	upstream	86	RPS10-NUDT3
chr6	34393989	34393998	10	*	X10369	6204	34385231	34393902	8672	-	86	upstream	86	RPS10
chr6	34433409	34433418	10	*	X10371	29993	34433838	34503000	69163	+	419	upstream	419	PACSIN1
chr6	34434086	34434094	9	*	X10372	29993	34433838	34503000	69163	+	0	inside	247	PACSIN1
chr6	34526110	34526118	9	*	X10381	25803	34505579	34524110	18532	-	1999	upstream	1999	SPDEF
chr6	36355277	36355286	10	*	X10419	51513	36321998	36355577	33580	-	0	inside	290	ETV7
chr6	36355488	36355496	9	*	X10420	51513	36321998	36355577	33580	-	0	inside	80	ETV7
chr6	36515673	36515685	13	*	X10425	11329	36461669	36515247	53579	-	425	upstream	425	STK38
chr6	36515688	36515696	9	*	X10426	11329	36461669	36515247	53579	-	440	upstream	440	STK38
chr6	36807877	36807914	38	*	X10439	57699	36708555	36807220	98666	-	656	upstream	656	CPNE5
chr6	36844111	36844119	9	*	X10440	51645	36822606	36842800	20195	-	1310	upstream	1310	PPIL1
chr6	37227525	37227533	9	*	X10465	221468	37179954	37225931	45978	-	1593	upstream	1593	TMEM217
chr6	37469635	37469643	9	*	X10471	154467	37450697	37467700	17004	-	1934	upstream	1934	CCDC167
chr6	37667009	37667018	10	*	X10481	266727	37600284	37665766	65483	-	1242	upstream	1242	MDGA1
chr6	37785623	37785631	9	*	X10484	60685	37787307	38122399	335093	+	1675	upstream	1675	ZFAND3
chr6	38607741	38607750	10	*	X10488	114781	38136227	38607924	471698	-	0	inside	173	BTBD9
chr6	39198396	39198406	11	*	X10496	8645	39156747	39197251	40505	-	1144	upstream	1144	KCNK5
chr6	39198409	39198444	36	*	X10497	8645	39156747	39197251	40505	-	1157	upstream	1157	KCNK5
chr6	40555137	40555149	13	*	X10505	57497	40359373	40555126	195754	-	10	upstream	10	LRFN2
chr6	40555190	40555202	13	*	X10506	57497	40359373	40555126	195754	-	63	upstream	63	LRFN2
chr6	40555234	40555274	41	*	X10507	57497	40359373	40555126	195754	-	107	upstream	107	LRFN2
chr6	41169524	41169541	18	*	X10514	79865	41157552	41168925	11374	-	598	upstream	598	TREML2
chr6	41604659	41604667	9	*	X10529	4188	41606195	41621982	15788	+	1527	upstream	1527	MDFI
chr6	42419583	42419593	11	*	X10566	55809	42192669	42419865	227197	-	0	inside	271	TRERF1
chr6	42420252	42420262	11	*	X10567	55809	42192669	42419865	227197	-	386	upstream	386	TRERF1
chr6	42695513	42695518	6	*	X10570	442211	42695314	42695932	619	+	0	inside	198	ATP6V0CP3
chr6	42928588	42928597	10	*	X10575	27232	42928500	42931618	3119	+	0	inside	87	GNMT
chr6	43138081	43138097	17	*	X10583	6722	43138920	43149244	10325	+	822	upstream	822	SRF
chr6	43149058	43149066	9	*	X10585	23113	43149922	43192325	42404	+	855	upstream	855	CUL9
chr6	43149069	43149077	9	*	X10586	23113	43149922	43192325	42404	+	844	upstream	844	CUL9
chr6	43149087	43149095	9	*	X10587	23113	43149922	43192325	42404	+	826	upstream	826	CUL9
chr6	43149882	43149891	10	*	X10588	23113	43149922	43192325	42404	+	30	upstream	30	CUL9
chr6	43423650	43423658	9	*	X10601	65989	43418090	43423786	5697	-	0	inside	127	DLK2
chr6	43737438	43737446	9	*	X10634	7422	43737946	43754223	16278	+	499	upstream	499	VEGFA
chr6	43737464	43737475	12	*	X10635	7422	43737946	43754223	16278	+	470	upstream	470	VEGFA
chr6	43967804	43967813	10	*	X10659	221416	43968337	43973694	5358	+	523	upstream	523	C6orf223
chr6	44093971	44093982	12	*	X10675	55362	44095376	44123256	27881	+	1393	upstream	1393	TMEM63B
chr6	44187105	44187113	9	*	X10678	2030	44187242	44201888	14647	+	128	upstream	128	SLC29A1
chr6	53411014	53411026	13	*	X10733	2729	53362140	53409927	47788	-	1086	upstream	1086	GCLC
chr6	53411037	53411048	12	*	X10734	2729	53362140	53409927	47788	-	1109	upstream	1109	GCLC
chr6	56818562	56818570	9	*	X10738	221336	56819773	56892142	72370	+	1202	upstream	1202	BEND6
chr6	73331527	73331538	12	*	X10760	56479	73331571	73908573	577003	+	32	upstream	32	KCNQ5
chr6	74405405	74405446	42	*	X10768	135228	74405508	74538041	132534	+	61	upstream	61	CD109
chr6	76458908	76458916	9	*	X10773	4646	76458909	76629254	170346	+	0	overlapStart	0	MYO6
chr6	83775408	83775416	9	*	X10783	90025	83602186	83775545	173360	-	0	inside	128	UBE3D
chr6	83775408	83775416	9	*	X10783	23033	83777385	83881065	103681	+	1968	upstream	1968	DOP1A
chr6	83776485	83776493	9	*	X10784	90025	83602186	83775545	173360	-	939	upstream	939	UBE3D
chr6	83776485	83776493	9	*	X10784	23033	83777385	83881065	103681	+	891	upstream	891	DOP1A
chr6	84140717	84140725	9	*	X10786	4199	83920110	84140938	220829	-	0	inside	212	ME1
chr6	86303614	86303624	11	*	X10799	57231	86215215	86303629	88415	-	0	inside	4	SNX14
chr6	86353579	86353587	9	*	X10800	10492	86317502	86353043	35542	-	535	upstream	535	SYNCRIP
chr6	88877076	88877084	9	*	X10811	1268	88849585	88875767	26183	-	1308	upstream	1308	CNR1
chr6	89855752	89855761	10	*	X10815	135293	89855769	89875288	19520	+	7	upstream	7	PM20D2
chr6	89855789	89855798	10	*	X10816	135293	89855769	89875288	19520	+	0	inside	19	PM20D2
chr6	90063008	90063020	13	*	X10819	51465	90036344	90062619	26276	-	388	upstream	388	UBE2J1
chr6	90122052	90122062	11	*	X10820	58528	90074335	90121995	47661	-	56	upstream	56	RRAGD
chr6	90122114	90122136	23	*	X10821	58528	90074335	90121995	47661	-	118	upstream	118	RRAGD
chr6	97372657	97372675	19	*	X10836	114792	97372496	97588630	216135	+	0	inside	160	KLHL32
chr6	97372678	97372712	35	*	X10837	114792	97372496	97588630	216135	+	0	inside	181	KLHL32
chr6	97372717	97372725	9	*	X10838	114792	97372496	97588630	216135	+	0	inside	220	KLHL32
chr6	99280594	99280603	10	*	X10840	5454	99282580	99286666	4087	+	1976	upstream	1976	POU3F2
chr6	99281412	99281420	9	*	X10841	5454	99282580	99286666	4087	+	1159	upstream	1159	POU3F2
chr6	99281933	99281942	10	*	X10842	5454	99282580	99286666	4087	+	637	upstream	637	POU3F2
chr6	101329295	101329306	12	*	X10846	10973	100956608	101329224	372617	-	70	upstream	70	ASCC3
chr6	105388933	105388942	10	*	X10849	100113403	105384169	105388402	4234	-	530	upstream	530	LIN28B-AS1
chr6	105389463	105389471	9	*	X10850	100113403	105384169	105388402	4234	-	1060	upstream	1060	LIN28B-AS1
chr6	105585090	105585100	11	*	X10853	154442	105585562	105617819	32258	+	461	upstream	461	BVES-AS1
chr6	105585090	105585100	11	*	X10853	11149	105544699	105585049	40351	-	40	upstream	40	BVES
chr6	106533072	106533081	10	*	X10862	639	106534195	106557814	23620	+	1113	upstream	1113	PRDM1
chr6	106533089	106533104	16	*	X10863	639	106534195	106557814	23620	+	1090	upstream	1090	PRDM1
chr6	106958457	106958465	9	*	X10869	202	106959305	107018334	59030	+	839	upstream	839	CRYBG1
chr6	107811345	107811356	12	*	X10876	55084	107811317	107982513	171197	+	0	inside	27	SOBP
chr6	108396050	108396058	9	*	X10880	28962	108362613	108395941	33329	-	108	upstream	108	OSTM1
chr6	108486112	108486120	9	*	X10890	7101	108487215	108510013	22799	+	1094	upstream	1094	NR2E1
